Name,RA,Dec,Con,OT,Mag,Other
PSS J0000+2357,0.038611,23.954722,PEG,DQ,21.10,z=4.03
SDSS J000037.00+244856.1,0.154184,24.815610,PEG,DQ,21.30,z=4.171
SDSS J000124.23+111212.6,0.350976,11.203525,PEG,DQ,22.50,z=4.297
PSS J0002+3732,0.691944,37.543611,AND,DQ,21.80,z=4.21
Q 0000-26,0.845556,-26.055000,SCL,DQ,20.40,z=4.111000000000001
PSS J0003+2730,0.846111,27.506667,PEG,DQ,21.10,z=4.23
SDSS J000404.71+000039.0,1.019638,0.010856,PSC,DQ,23.20,z=4.31
SDSS J000457.11-000538.7,1.237970,-0.094106,PSC,DQ,22.90,z=4.05
SDSS J000527.14+025813.2,1.363108,2.970358,PSC,DQ,22.00,z=4.109
SDSS J000554.03+003042.0,1.475132,0.511677,PSC,DQ,21.30,z=4.137
PSS J0006+2714,1.638889,27.246944,PEG,DQ,21.20,z=4.48
SDSS J000637.99-003656.2,1.658319,-0.615639,PSC,DQ,23.80,z=4.435
BR J0006-6208,1.715000,-62.134444,TUC,DQ,22.40,z=4.455
PSS J0007+2417,1.910833,24.290278,PEG,DQ,20.80,z=4.05
SDSS J001115.23+144601.8,2.813487,14.767168,PEG,DQ,22.10,z=4.9639999999999995
SDSS J001134.52+155137.4,2.893871,15.860398,PEG,DQ,22.90,z=4.345
SDSS J001214.66+120344.8,3.061102,12.062469,PSC,DQ,22.50,z=4.106
SDSS J001311.62+341513.9,3.298435,34.253868,AND,DQ,21.50,z=4.033
SDSS J001357.16-083334.7,3.488204,-8.559651,CET,DQ,21.40,z=4.1930000000000005
PSS J0014+3032,3.678611,30.534167,AND,DQ,21.20,z=4.47
SDSS J001527.57+215405.9,3.864888,21.901643,AND,DQ,22.20,z=4.004
SDSS J001537.51+021908.8,3.906304,2.319133,PSC,DQ,21.00,z=4.229
SDSS J001813.88+142455.6,4.557870,14.415467,PSC,DQ,21.20,z=4.234
BR J0018-3527,4.657778,-35.461111,SCL,DQ,21.20,z=4.15
SDSS J001918.43+150611.3,4.826815,15.103159,PSC,DQ,22.00,z=4.137
SDSS J001950.05-004040.8,4.958576,-0.678008,PSC,DQ,22.10,z=4.34
BR 0019-1522,5.533333,-15.094444,CET,DQ,22.40,z=4.52
SDSS J002618.67+140946.6,6.577817,14.162962,PSC,DQ,22.90,z=4.578
PC 0027+0521,7.518889,5.637222,PSC,DQ,23.70,z=4.21
PSS J0030+1702,7.567500,17.043889,PSC,DQ,20.80,z=4.282
BR J0030-5129,7.643333,-51.496111,PHE,DQ,21.60,z=4.1739999999999995
SDSS J003117.70+001705.0,7.823759,0.284739,CET,DQ,23.80,z=4.335
SDSS J003126.79+150739.5,7.861659,15.127645,PSC,DQ,21.80,z=4.29
SDSS J003329.54+235544.0,8.373115,23.928906,AND,DQ,22.40,z=4.072
SDSS J003341.89+012705.6,8.424581,1.451575,CET,DQ,23.40,z=4.284
SDSS J003401.28-080359.4,8.505362,-8.066521,CET,DQ,21.80,z=4.029
SDSS J003430.48+055127.1,8.627037,5.857530,PSC,DQ,22.10,z=4.07
SDSS J003453.58+221540.4,8.723274,22.261242,AND,DQ,21.00,z=4.085
PSS J0034+1639,8.727500,16.655833,PSC,DQ,21.10,z=4.293
SDSS J003523.09+300008.0,8.846211,30.002225,AND,DQ,23.30,z=4.238
SDSS J003538.91+194352.3,8.912159,19.731201,PSC,DQ,23.80,z=4.274
SDSS J003618.84-004629.9,9.078506,-0.774982,CET,DQ,20.90,z=4.04
SDSS J003716.52+032327.7,9.318872,3.391041,PSC,DQ,22.40,z=4.066
SDSS J003749.19+155208.3,9.454965,15.868990,PSC,DQ,21.10,z=4.07
SDSS J003813.59+005731.8,9.556627,0.958845,CET,DQ,22.30,z=4.053
SDSS J004018.69+050127.4,10.077901,5.024282,PSC,DQ,23.90,z=4.471
SDSS J004046.20+033655.2,10.192516,3.615360,PSC,DQ,22.70,z=4.105
SDSS J004116.11+291900.2,10.317132,29.316750,AND,DQ,21.20,z=4.135
SDSS J004503.87-030153.9,11.266164,-3.031641,CET,DQ,21.70,z=4.042
SDSS J004716.34-003550.2,11.818090,-0.597284,CET,DQ,22.50,z=4.185
Q 0046-293,12.123056,-29.055833,SCL,DQ,20.90,z=4.013999999999999
BRI J0048-2442,12.143889,-24.701389,CET,DQ,21.50,z=4.15
SDSS J004905.94-003134.3,12.274766,-0.526201,CET,DQ,22.00,z=4.165
SDSS J004905.95+002237.3,12.274817,0.377049,CET,DQ,22.90,z=4.422
SDSS J005006.35-005319.2,12.526459,-0.888691,CET,DQ,21.90,z=4.31
SDSS J005049.76+323235.3,12.707367,32.543149,PSC,DQ,22.10,z=4.063
SDSS J005554.26+094143.6,13.976124,9.695466,PSC,DQ,22.80,z=4.013
SDSS J005614.53-022959.0,14.060576,-2.499734,CET,DQ,23.10,z=4.031000000000001
SDSS J005619.18+193612.9,14.079921,19.603607,PSC,DQ,22.60,z=4.16
SDSS J005806.50-023042.6,14.527118,-2.511846,CET,DQ,20.60,z=4.111000000000001
PSS J0059+0003,14.844390,0.050391,CET,DQ,22.20,z=4.164
SDSS J010044.27+232447.0,15.184495,23.413078,PSC,DQ,21.60,z=4.164
SDSS J010048.51+133618.0,15.202136,13.605005,PSC,DQ,22.00,z=4.086
SDSS J010252.91+115948.3,15.720487,11.996766,PSC,DQ,22.40,z=4.1530000000000005
SDSS J010326.89+005538.6,15.862076,0.927405,CET,DQ,22.40,z=4.163
Q 0101-304,15.905833,-30.150000,SCL,DQ,21.60,z=4.073
SDSS J010523.75-054402.4,16.348974,-5.734011,CET,DQ,21.80,z=4.0089999999999995
PSS J0106+2601,16.502914,26.016943,PSC,DQ,21.20,z=4.335
BRI 0103+0032,16.580187,0.806476,CET,DQ,21.60,z=4.435
SDSS J010620.65+275740.7,16.586059,27.961318,PSC,DQ,22.70,z=4.151
PC 0104+0215,16.706944,2.516944,CET,DQ,21.30,z=4.171
HRQC J010829.96-010015.6,17.124833,-1.004333,CET,DQ,23.70,z=5.11
SDSS J010846.30+003659.5,17.192919,0.616546,CET,DQ,22.60,z=4.03
SDSS J011055.37+264902.7,17.730750,26.817442,PSC,DQ,21.60,z=4.23
SDSS J011246.51-023858.1,18.193827,-2.649487,CET,DQ,22.20,z=4.117
SDSS J011319.18+164028.9,18.329955,16.674716,PSC,DQ,21.60,z=4.275
SDSS J011333.19-000021.2,18.388309,-0.005897,CET,DQ,23.00,z=4.2
BRI J0113-2803,18.434722,-28.054722,SCL,DQ,22.00,z=4.3
SDSS J011352.01+005233.9,18.466745,0.876104,CET,DQ,23.50,z=4.218999999999999
SDSS J011540.90+234043.8,18.920420,23.678834,PSC,DQ,21.20,z=4.24
SDSS J011702.89+074713.5,19.262061,7.787091,PSC,DQ,22.30,z=4.325
PSS J0117+1552,19.379444,15.871389,PSC,DQ,20.50,z=4.244
PSS J0118+0320,19.719444,3.347222,PSC,DQ,21.30,z=4.23
SDSS J011951.63+072045.6,19.965167,7.346017,PSC,DQ,22.30,z=4.044
SDSS J012004.82+141108.2,20.020100,14.185638,PSC,DQ,23.70,z=4.73
SDSS J012019.99+000735.6,20.083295,0.126558,CET,DQ,21.90,z=4.088
PSS J0121+3453,20.297500,34.883333,AND,DQ,20.00,z=4.22
PSS J0121+0347,20.358889,3.785278,PSC,DQ,21.00,z=4.13
SDSS J012211.11+150914.3,20.546333,15.153998,PSC,DQ,22.10,z=4.46
SDSS J012405.70-004407.8,21.023785,-0.735519,CET,DQ,21.40,z=4.073
SDSS J012434.64+151400.2,21.144365,15.233393,PSC,DQ,22.50,z=4.016
SDSS J012509.42-104300.8,21.289269,-10.716911,CET,DQ,22.30,z=4.492
SDSS J012609.38+212941.7,21.539119,21.494936,PSC,DQ,21.60,z=4.123
SDSS J012700.69-004559.1,21.752878,-0.766440,CET,DQ,19.90,z=4.105
SDSS J012849.75+223547.9,22.207292,22.596649,PSC,DQ,20.80,z=4.65
SDSS J012919.91+021311.8,22.332992,2.219970,CET,DQ,22.40,z=4.1339999999999995
SDSS J012947.17-041056.4,22.446553,-4.182349,CET,DQ,22.10,z=4.059
SDSS J013108.18+005248.2,22.784111,0.880069,CET,DQ,22.00,z=4.202
PSS J0132+1341,23.041111,13.693889,PSC,DQ,21.00,z=4.147
SDSS J013242.76-094301.5,23.178207,-9.717110,CET,DQ,22.20,z=4.263999999999999
PSS J0133+0400,23.417986,4.016603,PSC,DQ,20.80,z=4.172
SDSS J013356.95+331459.8,23.487318,33.249965,TRI,DQ,21.60,z=4.208
SDSS J013650.51+025821.7,24.210468,2.972720,PSC,DQ,21.60,z=4.126
PSS J0137+2837,24.301111,28.626667,PSC,DQ,20.90,z=4.3
SDSS J013829.60-095247.4,24.623370,-9.879838,CET,DQ,22.80,z=4.168
SDSS J013852.56+074153.9,24.719025,7.698310,PSC,DQ,22.30,z=4.034
SDSS J014010.62+203441.4,25.044284,20.578174,PSC,DQ,22.40,z=4.075
SDSS J014014.03+140657.7,25.058487,14.116036,PSC,DQ,22.20,z=4.091
SDSS J014047.09+050459.3,25.196211,5.083141,PSC,DQ,20.80,z=4.09
SDSS J014328.37-100019.4,25.868246,-10.005389,CET,DQ,22.90,z=4.495
SDSS J014452.68-011044.2,26.219529,-1.178965,CET,DQ,22.20,z=4.015
SDSS J014542.48-005118.7,26.427026,-0.855217,CET,DQ,23.90,z=4.145
SDSS J014609.33-092918.2,26.538904,-9.488399,CET,DQ,22.30,z=4.16
SDSS J014757.45+273326.7,26.989412,27.557441,TRI,DQ,22.50,z=4.047
SDSS J014852.49+070650.8,27.218741,7.114137,PSC,DQ,22.00,z=4.047
SDSS J014951.34+233925.8,27.463955,23.657189,ARI,DQ,21.80,z=4.093
SDSS J015012.22+001622.7,27.550942,0.272996,CET,DQ,23.50,z=4.456
SDSS J015032.86+143425.6,27.636958,14.573780,ARI,DQ,23.90,z=4.188
PSS J0152+0735,28.046064,7.597258,PSC,DQ,20.00,z=4.065
SDSS J015252.54-022654.8,28.218942,-2.448566,CET,DQ,22.40,z=4.013
SDSS J015321.05+122352.9,28.337736,12.398051,ARI,DQ,20.60,z=4.058
BRI 0151-0025,28.415049,-0.184713,CET,DQ,22.20,z=4.207
SDSS J015430.39+063901.4,28.626664,6.650401,PSC,DQ,23.70,z=4.074
SDSS J015447.97-000951.8,28.699887,-0.164403,CET,DQ,23.00,z=4.047
SDSS J015518.78-004056.2,28.828264,-0.682287,CET,DQ,23.10,z=4.251
SDSS J015545.57+100020.4,28.939879,10.005688,PSC,DQ,20.90,z=4.122
SDSS J015642.11+141944.3,29.175472,14.328986,ARI,DQ,23.70,z=4.296
SDSS J015704.09+122858.2,29.267074,12.482860,ARI,DQ,22.30,z=4.1739999999999995
SDSS J015722.90+020239.4,29.345421,2.044304,CET,DQ,22.40,z=4.503
SDSS J015903.85+222315.7,29.766065,22.387718,ARI,DQ,20.90,z=4.015
SDSS J020008.69+201543.7,30.036229,20.262166,ARI,DQ,21.00,z=4.28
SDSS J020144.30+180949.0,30.434600,18.163632,ARI,DQ,22.60,z=4.087
SDSS J020150.31-070013.2,30.459634,-7.003669,CET,DQ,22.50,z=4.08
SDSS J020152.53-094733.3,30.468879,-9.792610,CET,DQ,22.30,z=4.032
SDSS J020231.14-042246.8,30.629785,-4.379679,CET,DQ,23.80,z=4.265
SDSS J020321.11+231143.7,30.837980,23.195493,ARI,DQ,21.60,z=4.0569999999999995
SDSS J020326.46-003954.0,30.860290,-0.665010,CET,DQ,21.40,z=4.158
SDSSp J020651.37+121624.4,31.714062,12.273444,ARI,DQ,23.30,z=4.81
SDSS J020730.12+031853.6,31.875523,3.314912,CET,DQ,21.60,z=4.06
SDSS J020810.73-093016.3,32.044709,-9.504539,CET,DQ,22.30,z=4.078
SDSS J020925.25-000249.9,32.355212,-0.047201,CET,DQ,23.80,z=4.204
PSS J0209+0517,32.435915,5.287128,CET,DQ,20.90,z=4.184
SDSS J021043.16-001818.4,32.679867,-0.305135,CET,DQ,21.40,z=4.65
SDSS J021139.07+255741.7,32.912822,25.961584,ARI,DQ,20.20,z=4.058
SDSS J021310.20+011009.1,33.292520,1.169209,CET,DQ,21.90,z=4.209
SDSS J021350.50+022338.5,33.460451,2.394029,CET,DQ,22.20,z=4.109
SDSS J021352.44+030623.1,33.468517,3.106439,CET,DQ,23.00,z=4.092
SDSS J021527.28-060359.9,33.863695,-6.066650,CET,DQ,22.80,z=4.065
SDSS J021615.48+071709.4,34.064519,7.285966,CET,DQ,21.20,z=4.015
SDSS J021639.97+064008.2,34.166552,6.668961,CET,DQ,23.00,z=4.18
SXDF 0888,34.685328,-4.806894,CET,DQ,22.40,z=4.564
SXDF 1238,35.091830,-5.074829,CET,DQ,22.30,z=4.16
SDSS J022316.02+005822.4,35.816782,0.972904,CET,DQ,23.90,z=4.409
Q J02262+0021,36.550082,0.365947,CET,DQ,23.90,z=4.62
XWAS J022657.6-033336,36.740163,-3.559845,CET,DQ,21.90,z=4.355
SDSS J022848.45-013635.1,37.201891,-1.609772,CET,DQ,21.80,z=4.0089999999999995
SDSS J023058.67-041358.1,37.744481,-4.232809,CET,DQ,23.00,z=4.013999999999999
SDSS J023137.64-072854.4,37.906872,-7.481792,CET,DQ,22.90,z=5.422999999999999
SDSS J023226.13-053729.4,38.108904,-5.624851,CET,DQ,21.70,z=4.55
BR J0234-1806,38.729722,-18.102500,CET,DQ,22.00,z=4.314
HRQC J023633.84-010839.1,39.141000,-1.144194,CET,DQ,22.70,z=4.97
SDSS J023923.47-081005.0,39.847832,-8.168082,CET,DQ,20.80,z=4.016
SDSS J023935.26+010256.8,39.896925,1.049127,CET,DQ,22.50,z=4.071000000000001
SDSS J024010.01-030059.6,40.041746,-3.016576,CET,DQ,21.60,z=4.0089999999999995
BRI 0241-0146,41.007778,-1.567778,CET,DQ,20.10,z=4.01
SDSS J024443.24+003145.1,41.180202,0.529201,CET,DQ,23.90,z=4.0280000000000005
SDSS J024447.79-081606.0,41.199134,-8.268342,CET,DQ,19.80,z=4.071000000000001
BR 0245-0608,41.985833,-5.933056,ERI,DQ,22.10,z=4.238
PSS J0248+1802,42.226111,18.046944,ARI,DQ,21.20,z=4.42
SDSS J025019.78+004650.2,42.582417,0.780626,CET,DQ,22.60,z=4.77
SDSS J025039.17-065405.1,42.663240,-6.901424,ERI,DQ,23.20,z=4.479
SDSS J025159.41-084258.1,42.997546,-8.716141,ERI,DQ,23.40,z=4.263
SDSS J025204.28+003137.0,43.017855,0.526971,CET,DQ,22.70,z=4.15
HRQC J025211.24+004431.8,43.046833,0.742167,CET,DQ,23.80,z=4.76
SDSS J025311.60+000051.2,43.298375,0.014229,CET,DQ,20.80,z=4.212
SDSS J025518.58+004847.5,43.827429,0.813209,CET,DQ,20.90,z=4.006
HRQC J025617.73+001904.2,44.073875,0.317833,CET,DQ,23.60,z=4.8
SDSS J025635.54-010357.7,44.148112,-1.066055,CET,DQ,21.10,z=4.104
SDSS J025647.05-085041.3,44.196052,-8.844827,ERI,DQ,22.80,z=4.23
SDSS J025754.12+012006.9,44.475522,1.335277,CET,DQ,22.30,z=4.24
B3 0254+434,44.496111,43.643889,PER,DQ,20.00,z=4.067
SDSS J030025.23+003224.2,45.105127,0.540065,CET,DQ,22.40,z=4.1819999999999995
BR J0301-5537,45.340000,-55.620000,HOR,DQ,22.00,z=4.133
BR J0302-0156,45.721111,-1.935000,ERI,DQ,22.20,z=4.25
SDSS J030437.21+004653.5,46.155059,0.781554,CET,DQ,22.50,z=4.305
BR J0307-4945,46.845278,-49.763333,HOR,DQ,22.20,z=4.728
SDSS J031036.97-001457.0,47.654049,-0.249173,CET,DQ,23.10,z=4.7219999999999995
BR J0311-1722,47.813333,-17.380000,ERI,DQ,20.80,z=4.039
SDSS J031213.98-062658.8,48.058258,-6.449681,ERI,DQ,21.30,z=4.031000000000001
PSS J0315+0524,48.951944,5.416389,CET,DQ,21.70,z=4.23
HRQC J032155.07+002941.4,50.479458,0.494833,CET,DQ,22.80,z=5.04
BR J0324-2918,51.184444,-29.305833,FOR,DQ,22.10,z=4.622
SDSS J032608.12-003340.1,51.533855,-0.561141,TAU,DQ,21.60,z=4.157
SDSS J033305.32-053708.9,53.272182,-5.619143,ERI,DQ,22.40,z=4.218
SDSS J033344.42-060625.2,53.435115,-6.107019,ERI,DQ,22.80,z=4.075
BR J0334-1612,53.555833,-16.201389,ERI,DQ,21.50,z=4.363
SDSS J034109.35-064805.1,55.288968,-6.801422,ERI,DQ,22.10,z=4.07
SDSS J034541.50-072315.3,56.422958,-7.387599,ERI,DQ,21.70,z=4.046
HRQC J034959.40+003403.5,57.497500,0.567639,TAU,DQ,23.60,z=5.2
HRQC J035043.92+001717.7,57.683000,0.288250,ERI,DQ,23.80,z=4.75
SDSS J035214.33-001941.0,58.059740,-0.328080,ERI,DQ,21.70,z=4.191
BR 0351-1034,58.445833,-10.421944,ERI,DQ,22.10,z=4.351
BR J0355-3811,58.770278,-38.195000,ERI,DQ,21.00,z=4.545
BR 0401-1711,60.986111,-17.056111,ERI,DQ,22.20,z=4.22
SDSSp J040550.26+005931.2,61.459417,0.992000,TAU,DQ,20.70,z=4.05
BR J0415-4357,63.813333,-43.964722,HOR,DQ,22.30,z=4.07
BR J0419-5716,64.962222,-57.270278,RET,DQ,21.20,z=4.461
ChOPS J04220+3257,65.501111,32.952222,PER,DQ,22.90,z=4.25
SDSSp J042244.38-001247.8,65.684917,-0.213278,ERI,DQ,22.00,z=4.09
BR J0426-2202,66.543056,-22.038333,ERI,DQ,21.40,z=4.32
SDSS J043225.11-005625.9,68.104625,-0.940528,ERI,DQ,20.50,z=4.02
PSS J0439-0207,69.846944,-2.116944,ERI,DQ,20.90,z=4.4
PSS J0452+0355,73.214444,3.932778,ORI,DQ,20.70,z=4.42
BR J0525-3343,81.275556,-33.718333,COL,DQ,21.60,z=4.417
BR J0529-3526,82.316389,-35.434167,COL,DQ,22.10,z=4.413
BR J0529-3552,82.336667,-35.876111,COL,DQ,22.00,z=4.172
BR J0714-6455,108.630833,-64.919722,VOL,DQ,21.50,z=4.462
FIRST J07253+3705,111.326104,37.088429,AUR,DQ,22.80,z=4.33
SDSS J072559.05+432303.8,111.496067,43.384394,AUR,DQ,21.60,z=4.026
SDSS J072737.89+411424.6,111.907914,41.240169,AUR,DQ,21.70,z=4.294
SDSS J073146.99+364346.4,112.945824,36.729579,LYN,DQ,20.60,z=4.043
SDSS J073354.91+321241.4,113.478830,32.211504,GEM,DQ,23.50,z=4.449
SDSS J073703.71+454405.0,114.265466,45.734740,LYN,DQ,22.70,z=4.371
SDSS J073748.60+263205.1,114.452526,26.534766,GEM,DQ,22.90,z=4.55
SDSS J073900.39+480504.3,114.751632,48.084531,LYN,DQ,23.10,z=4.504
SDSS J073900.51+432227.3,114.752162,43.374268,LYN,DQ,22.20,z=4.133
SDSS J073936.45+222635.0,114.901901,22.443080,GEM,DQ,21.50,z=4.19
SDSS J074000.35+463929.0,115.001462,46.658069,LYN,DQ,22.60,z=4.272
SDSS J074154.72+252029.6,115.478000,25.341625,GEM,DQ,22.80,z=5.194
SDSS J074211.16+250730.7,115.546521,25.125206,GEM,DQ,23.80,z=4.522
SDSS J074349.44+353034.7,115.956033,35.509649,LYN,DQ,22.40,z=4.14
SDSS J074354.28+464130.2,115.976208,46.691722,LYN,DQ,21.70,z=4.369
SDSS J074534.32+373532.0,116.393029,37.592241,LYN,DQ,21.10,z=4.117
SDSS J074611.43+454902.1,116.547658,45.817264,LYN,DQ,21.90,z=4.186
SDSS J074640.16+344624.8,116.667363,34.773563,GEM,DQ,21.00,z=4.007
SDSS J074653.43+470517.7,116.722658,47.088274,LYN,DQ,23.70,z=4.791
FBQS J07472+2739,116.796441,27.650927,GEM,DQ,20.30,z=4.126
SDSS J07476+1337,116.910380,13.629813,GEM,DQ,21.20,z=4.04
SDSS J074743.29+331637.4,116.930394,33.277075,GEM,DQ,22.60,z=4.023
PSS J0747+4434,116.957269,44.571405,LYN,DQ,22.20,z=4.435
SDSS J074853.86+170829.8,117.224458,17.141637,GEM,DQ,23.80,z=4.649
SDSS J074907.57+355543.8,117.281576,35.928844,LYN,DQ,22.40,z=4.263
SDSS J075052.59+300334.1,117.719147,30.059496,GEM,DQ,22.30,z=4.058
SDSS J075103.96+424211.6,117.766511,42.703224,LYN,DQ,20.80,z=4.171
SDSS J075111.06+300518.9,117.796089,30.088610,GEM,DQ,22.70,z=4.235
SDSS J075204.16+252200.7,118.017345,25.366872,GEM,DQ,22.20,z=4.19
SDSS J075239.74+465050.6,118.165622,46.847391,LYN,DQ,22.90,z=4.085
SDSS J075313.81+330327.6,118.307577,33.057682,GEM,DQ,21.10,z=4.006
SDSS J075347.41+281805.1,118.447556,28.301441,GEM,DQ,21.10,z=4.03
SDSS J075412.18+253229.7,118.550780,25.541608,GEM,DQ,22.00,z=4.02
SDSS J075437.47+122224.9,118.656152,12.373605,CMI,DQ,22.40,z=4.137
SDSS J075443.65+331829.9,118.681881,33.308309,LYN,DQ,21.10,z=4.1
SDSS J075553.78+180807.2,118.974122,18.135349,CNC,DQ,22.30,z=4.046
SDSS J075612.88+291844.8,119.053669,29.312466,GEM,DQ,21.80,z=4.225
SDSS J075703.74+201411.0,119.265584,20.236393,GEM,DQ,22.40,z=4.302
SDSS J075732.89+441424.6,119.387061,44.240183,LYN,DQ,20.80,z=4.177
SDSS J075847.85+483210.3,119.699401,48.536213,LYN,DQ,22.80,z=4.4910000000000005
SDSS J075903.20+524900.2,119.763363,52.816724,LYN,DQ,22.40,z=4.323
SDSS J075907.57+180054.7,119.781581,18.015198,CNC,DQ,20.60,z=4.7780000000000005
SDSS J075946.29+381709.6,119.942877,38.286025,LYN,DQ,23.20,z=4.186
SDSS J080143.37+324139.4,120.430732,32.694296,GEM,DQ,22.50,z=4.208
SDSS J080159.25+433625.0,120.496903,43.606951,LYN,DQ,22.10,z=4.17
SDSS J080207.15+180447.2,120.529825,18.079792,CNC,DQ,22.60,z=4.13
SDSS J080549.93+482345.7,121.458075,48.396054,LYN,DQ,21.80,z=4.198
SDSS J080550.66+113725.7,121.461094,11.623808,CNC,DQ,22.10,z=4.07
SDSS J080557.40+064428.5,121.489177,6.741258,CNC,DQ,21.80,z=4.013999999999999
SDSS J080610.60+143712.9,121.544192,14.620277,CNC,DQ,23.20,z=4.74
SDSS J080657.51+311459.4,121.739635,31.249850,GEM,DQ,22.30,z=4.083
SDSS J080723.51+544221.2,121.847997,54.705897,LYN,DQ,21.30,z=4.004
PSS J0808+5215,122.205958,52.254253,LYN,DQ,21.20,z=4.47
SDSS J081045.68+275041.7,122.690337,27.844917,CNC,DQ,22.00,z=4.283
SDSS J081054.87+460357.8,122.728659,46.066072,LYN,DQ,20.50,z=4.088
SDSS J081241.13+442129.0,123.171385,44.358067,LYN,DQ,21.40,z=4.343999999999999
SDSS J081400.53+392241.5,123.502248,39.378199,LYN,DQ,22.20,z=4.01
SDSS J081424.79+343233.3,123.603297,34.542600,LYN,DQ,23.10,z=4.12
SDSS J081518.56+291153.9,123.827364,29.198307,CNC,DQ,21.70,z=4.256
SDSS J081653.54+361423.9,124.223091,36.239983,LYN,DQ,22.80,z=4.0280000000000005
SDSS J081740.52+135134.5,124.418865,13.859604,CNC,DQ,21.90,z=4.37
SDSS J081748.07+185557.2,124.450326,18.932575,CNC,DQ,21.30,z=4.263
SDSS J081755.59+312422.6,124.481630,31.406304,CNC,DQ,22.10,z=4.37
SDSS J081806.87+071920.2,124.528658,7.322304,CNC,DQ,21.60,z=4.6
SDSS J081813.05+263136.9,124.554400,26.526924,CNC,DQ,20.10,z=4.18
SDSS J081813.14+072054.9,124.554783,7.348595,CNC,DQ,21.90,z=4.18
SDSS J081818.51+384446.3,124.577148,38.746210,LYN,DQ,22.30,z=4.111000000000001
SDSS J081850.17+251032.5,124.709061,25.175712,CNC,DQ,22.10,z=4.082
SDSS J081957.42+223727.0,124.989262,22.624191,CNC,DQ,22.80,z=4.13
SDSS J082009.09+451559.0,125.037913,45.266403,LYN,DQ,20.90,z=4.152
SDSS J082021.37+390327.1,125.089068,39.057555,LYN,DQ,22.80,z=4.3
SDSS J082039.66+372137.3,125.165281,37.360365,LYN,DQ,20.80,z=4.275
SDSS J082100.46+262032.7,125.251944,26.342436,CNC,DQ,21.80,z=4.044
SDSS J082120.84+360809.6,125.336872,36.136016,LYN,DQ,23.90,z=4.698
SDSS J082151.94+103743.0,125.466436,10.628619,CNC,DQ,22.60,z=4.01
SDSS J082153.30+175628.2,125.472114,17.941181,CNC,DQ,20.90,z=4.357
SDSS J082155.57+260103.2,125.481580,26.017582,CNC,DQ,23.00,z=4.644
SDSS J082212.34+160436.9,125.551455,16.076929,CNC,DQ,19.80,z=4.482
SDSS J082234.47+361534.7,125.643631,36.259667,LYN,DQ,23.10,z=4.613
SDSS J082340.47+342753.0,125.918645,34.464735,LYN,DQ,20.70,z=4.235
SDSS J082357.59+135032.2,125.989964,13.842292,CNC,DQ,23.80,z=4.497
SDSS J082454.01+130216.9,126.225064,13.038049,CNC,DQ,23.50,z=5.15
SDSS J082500.52+141542.5,126.252199,14.261811,CNC,DQ,22.40,z=4.379
SDSS J082503.64+393325.5,126.265194,39.557103,LYN,DQ,20.80,z=4.021
SDSS J082511.60+123417.2,126.298355,12.571451,CNC,DQ,23.10,z=4.378
SDSS J082522.99+291516.5,126.345821,29.254592,CNC,DQ,21.60,z=4.041
SDSS J082721.45+294028.5,126.839394,29.674587,CNC,DQ,21.50,z=4.029
SDSS J082809.15+125600.9,127.038151,12.933586,CNC,DQ,22.30,z=4.29
SDSS J082858.28+330210.9,127.242854,33.036363,CNC,DQ,22.50,z=4.013
SDSS J083005.13+074054.2,127.521397,7.681741,CNC,DQ,21.40,z=4.361000000000001
SDSS J083018.00+533630.1,127.575004,53.608372,LYN,DQ,21.40,z=4.115
SDSS J083046.28+474646.5,127.692835,47.779589,LYN,DQ,22.80,z=4.315
SDSS J083100.67+434426.9,127.752830,43.740828,LYN,DQ,22.70,z=4.428999999999999
SDSS J083103.01+523533.5,127.762557,52.592662,LYN,DQ,22.00,z=4.47
SDSS J083122.57+404623.3,127.844072,40.773166,LYN,DQ,23.20,z=4.82
SDSS J083138.97+393235.3,127.912378,39.543167,LYN,DQ,22.60,z=4.172
SDSS J083139.12+303809.2,127.913007,30.635912,CNC,DQ,23.30,z=4.042
SDSS J083201.54+263641.9,128.006433,26.611644,CNC,DQ,23.70,z=4.564
SDSS J083209.07+084749.1,128.037796,8.796983,CNC,DQ,22.80,z=4.367
SDSS J083212.37+530327.3,128.051561,53.057595,LYN,DQ,21.40,z=4.052
SDSS J083316.18+210007.9,128.317457,21.002202,CNC,DQ,22.20,z=4.151
SDSS J083353.25+302318.5,128.471897,30.388477,CNC,DQ,21.50,z=4.088
SDSS J083429.44+214024.6,128.622687,21.673513,CNC,DQ,22.50,z=4.508
SDSS J083513.12+193706.1,128.804704,19.618363,CNC,DQ,23.20,z=4.631
SDSS J083513.15+070729.3,128.804804,7.124819,CNC,DQ,21.10,z=4.0489999999999995
SDSS J083548.46+310951.8,128.951957,31.164405,CNC,DQ,23.30,z=4.317
SDSS J083549.42+182520.0,128.955939,18.422248,CNC,DQ,20.70,z=4.412
SDSS J083552.62+163343.9,128.969273,16.562220,CNC,DQ,22.00,z=4.251
SDSS J083654.36+312216.9,129.226515,31.371388,CNC,DQ,21.40,z=4.027
SDSS J083655.80+064104.6,129.232535,6.684621,CNC,DQ,21.50,z=4.436
SDSS J083705.98+352223.9,129.274942,35.373328,LYN,DQ,22.60,z=4.125
SDSS J083706.10+364236.5,129.275431,36.710152,LYN,DQ,22.10,z=4.018
SDSS J083824.32+460443.7,129.601347,46.078824,LYN,DQ,21.00,z=4.016
