Name,RA,Dec,Con,OT,Mag,Other
Sh 2-61,278.229700,-5.010000,SCT,BN,nan,
Sh 2-62,276.893500,-3.856200,SER,BN,nan,
Sh 2-63,299.429900,-14.115700,SGR,BN,nan,
Sh 2-64,277.899700,-1.913100,SER,BN,nan,
Sh 2-65,281.742200,-3.742900,AQL,BN,nan,
Sh 2-66,281.375500,-1.996400,AQL,BN,nan,
Sh 2-67,282.353900,-2.353700,AQL,BN,nan,
Sh 2-68,276.297900,0.854900,SER,BN,nan,
Sh 2-69,281.109100,-0.282200,AQL,BN,nan,
Sh 2-70,273.662200,7.063000,OPH,BN,nan,
Sh 2-71,285.511300,2.159700,AQL,BN,nan,
Sh 2-72,285.959900,2.313900,AQL,BN,nan,
Sh 2-73,242.781800,21.874000,HER,BN,nan,
Sh 2-74,287.204300,5.609000,AQL,BN,nan,
Sh 2-75,284.814100,7.120000,AQL,BN,nan,
Sh 2-76,284.107200,7.813400,AQL,BN,nan,
Sh 2-77,297.072000,1.147900,AQL,BN,nan,
Sh 2-78,285.796400,14.129600,AQL,BN,nan,
Sh 2-79,290.826800,13.976100,AQL,BN,nan,
Sh 2-80,287.870600,16.865700,SGE,BN,nan,
Sh 2-81,300.306200,11.792700,AQL,BN,nan,
Sh 2-82,292.586500,18.275600,SGE,BN,nan,
Sh 2-83,291.134000,20.795900,VUL,BN,nan,
Sh 2-84,297.266600,18.400300,SGE,BN,nan,
Sh 2-85,285.821800,25.830400,LYR,BN,nan,
Sh 2-86,295.790400,23.287600,VUL,BN,nan,
Sh 2-87,296.602900,24.628100,VUL,BN,nan,
Sh 2-88,296.495100,25.343900,VUL,BN,nan,
Sh 2-89,297.510000,26.486100,VUL,BN,nan,
Sh 2-90,297.305500,26.867700,VUL,BN,nan,
Sh 2-91,293.891800,29.604500,CYG,BN,nan,
Sh 2-92,296.663800,28.245500,VUL,BN,nan,
Sh 2-93,298.755100,27.213500,VUL,BN,nan,
Sh 2-94,291.965000,31.470600,CYG,BN,nan,
Sh 2-95,298.757200,29.296900,VUL,BN,nan,
Sh 2-96,292.175200,32.689200,CYG,BN,nan,
Sh 2-97,299.021900,30.265900,CYG,BN,nan,
Sh 2-98,299.685500,31.421600,CYG,BN,nan,
Sh 2-99,300.212600,33.492800,CYG,BN,nan,
Sh 2-100,300.463200,33.511600,CYG,BN,nan,
Sh 2-101,299.989700,35.291000,CYG,BN,nan,
Sh 2-102,307.946100,30.605200,CYG,BN,nan,
Sh 2-103,312.635300,30.923400,CYG,BN,nan,
Sh 2-104,304.438100,36.744500,CYG,BN,nan,
Sh 2-105,303.011600,38.349600,CYG,BN,nan,
Sh 2-106,306.865300,37.397100,CYG,BN,nan,
Sh 2-107,310.695100,36.342800,CYG,BN,nan,
Sh 2-108,305.647800,40.254300,CYG,BN,nan,
Sh 2-109,308.410300,40.342500,CYG,BN,nan,
Sh 2-110,320.203600,32.457900,CYG,BN,nan,
Sh 2-111,325.472100,30.105700,CYG,BN,nan,
Sh 2-112,308.459800,45.659800,CYG,BN,nan,
Sh 2-113,320.200700,38.091300,CYG,BN,nan,
Sh 2-114,320.295000,38.708600,CYG,BN,nan,
Sh 2-115,308.641700,46.877900,CYG,BN,nan,
Sh 2-116,308.080200,47.357000,CYG,BN,nan,
Sh 2-117,314.694000,44.321900,CYG,BN,nan,
Sh 2-118,324.254700,40.215700,CYG,BN,nan,
Sh 2-119,319.607500,43.937800,CYG,BN,nan,
Sh 2-120,315.946300,49.880700,CYG,BN,nan,
Sh 2-121,316.302900,49.649800,CYG,BN,nan,
Sh 2-122,347.197100,14.925000,PEG,BN,nan,
Sh 2-123,325.595000,44.540100,CYG,BN,nan,
Sh 2-124,324.590500,50.351300,CYG,BN,nan,
Sh 2-125,328.388200,47.271700,CYG,BN,nan,
Sh 2-126,338.364600,38.582200,LAC,BN,nan,
Sh 2-127,322.174600,54.620800,CYG,BN,nan,
Sh 2-128,323.036800,55.859300,CEP,BN,nan,
Sh 2-129,317.937200,59.961300,CEP,BN,nan,
Sh 2-130,310.748500,63.228500,CEP,BN,nan,
Sh 2-131,324.751300,57.485900,CEP,BN,nan,
Sh 2-132,334.698600,56.134800,CEP,BN,nan,
Sh 2-133,322.249800,64.305200,CEP,BN,nan,
Sh 2-134,332.874500,59.410300,CEP,BN,nan,
Sh 2-135,335.548500,58.738400,CEP,BN,nan,
Sh 2-136,319.123700,68.253200,CEP,BN,nan,
Sh 2-137,329.279800,64.693600,CEP,BN,nan,
Sh 2-138,338.164700,58.481800,CEP,BN,nan,
Sh 2-139,338.751600,58.217200,CEP,BN,nan,
Sh 2-140,334.782700,63.285400,CEP,BN,nan,
Sh 2-141,337.126900,61.644700,CEP,BN,nan,
Sh 2-142,341.898900,58.061000,CEP,BN,nan,
Sh 2-143,342.562100,57.713000,CEP,BN,nan,
Sh 2-144,341.217400,59.892300,CEP,BN,nan,
Sh 2-145,336.390100,64.308600,CEP,BN,nan,
Sh 2-146,342.359800,59.929100,CEP,BN,nan,
Sh 2-147,343.873700,58.466800,CEP,BN,nan,
Sh 2-148,344.050900,58.517300,CEP,BN,nan,
Sh 2-149,344.101500,58.534100,CEP,BN,nan,
Sh 2-150,337.799800,65.114000,CEP,BN,nan,
Sh 2-151,345.764000,57.071700,CAS,BN,nan,
Sh 2-152,344.657400,58.785600,CAS,BN,nan,
Sh 2-153,344.810200,58.736000,CAS,BN,nan,
Sh 2-154,342.852600,61.180600,CEP,BN,nan,
Sh 2-155,344.182400,62.617700,CEP,BN,nan,
Sh 2-156,346.294000,60.256400,CEP,BN,nan,
Sh 2-157,349.014900,60.045600,CAS,BN,nan,
Sh 2-158,348.418000,61.511100,CEP,BN,nan,
Sh 2-159,348.929800,61.145400,CAS,BN,nan,
Sh 2-160,346.448700,64.673500,CEP,BN,nan,
Sh 2-161,348.872800,61.862000,CAS,BN,nan,
Sh 2-162,350.175500,61.197700,CAS,BN,nan,
Sh 2-163,353.331700,60.785700,CAS,BN,nan,
Sh 2-164,354.606600,59.970400,CAS,BN,nan,
Sh 2-165,354.954500,61.937400,CAS,BN,nan,
Sh 2-166,355.543500,60.971300,CAS,BN,nan,
Sh 2-167,353.843600,64.852900,CEP,BN,nan,
Sh 2-168,358.265900,60.473000,CAS,BN,nan,
Sh 2-169,358.494900,60.373100,CAS,BN,nan,
Sh 2-170,0.426600,64.623400,CAS,BN,nan,
Sh 2-171,1.167700,67.156800,CEP,BN,nan,
Sh 2-172,3.887200,61.255900,CAS,BN,nan,
Sh 2-173,5.466200,61.738200,CAS,BN,nan,
Sh 2-174,356.705200,80.938900,CEP,BN,nan,
Sh 2-175,6.830100,64.703600,CAS,BN,nan,
Sh 2-176,7.913600,57.285700,CAS,BN,nan,
Sh 2-177,7.887800,62.469100,CAS,BN,nan,
Sh 2-178,334.734400,87.761600,UMI,BN,nan,
Sh 2-179,10.105800,62.866000,CAS,BN,nan,
Sh 2-180,12.194500,62.929000,CAS,BN,nan,
Sh 2-181,12.319500,65.212100,CAS,BN,nan,
Sh 2-182,12.569500,64.745000,CAS,BN,nan,
Sh 2-183,13.499200,65.709800,CAS,BN,nan,
Sh 2-184,13.211500,56.610300,CAS,BN,nan,
Sh 2-185,15.000100,60.989700,CAS,BN,nan,
Sh 2-186,17.213000,63.134100,CAS,BN,nan,
Sh 2-187,20.782400,61.856600,CAS,BN,nan,
Sh 2-188,22.664000,58.366800,CAS,BN,nan,
Sh 2-189,33.035600,64.171700,CAS,BN,nan,
Sh 2-190,38.346500,61.442300,CAS,BN,nan,
Sh 2-191,39.163900,59.637400,CAS,BN,nan,
Sh 2-192,41.809100,61.988000,CAS,BN,nan,
Sh 2-193,41.885600,62.004100,CAS,BN,nan,
Sh 2-194,41.833000,61.937800,CAS,BN,nan,
Sh 2-195,40.025200,59.648800,CAS,BN,nan,
Sh 2-196,42.830000,62.231500,CAS,BN,nan,
Sh 2-197,40.480900,59.646000,CAS,BN,nan,
Sh 2-198,42.507600,59.700000,CAS,BN,nan,
Sh 2-199,43.639900,60.409400,CAS,BN,nan,
Sh 2-200,47.687800,62.815500,CAS,BN,nan,
Sh 2-201,45.793200,60.478300,CAS,BN,nan,
Sh 2-202,49.714700,59.634000,CAM,BN,nan,
Sh 2-203,50.504300,54.877800,PER,BN,nan,
Sh 2-204,58.940200,57.428900,CAM,BN,nan,
Sh 2-205,59.034000,53.194400,CAM,BN,nan,
Sh 2-206,60.804500,51.329500,PER,BN,nan,
Sh 2-207,65.020700,53.143700,CAM,BN,nan,
Sh 2-208,64.941300,52.977700,CAM,BN,nan,
Sh 2-209,62.762500,51.162900,PER,BN,nan,
Sh 2-210,67.746200,52.552900,PER,BN,nan,
Sh 2-211,69.240800,50.939400,PER,BN,nan,
Sh 2-212,70.157300,50.381000,PER,BN,nan,
Sh 2-213,65.179000,44.924900,PER,BN,nan,
Sh 2-214,65.395400,44.372900,PER,BN,nan,
Sh 2-215,64.387300,42.614900,PER,BN,nan,
Sh 2-216,71.237600,46.820800,PER,BN,nan,
Sh 2-217,74.698000,48.005700,AUR,BN,nan,
Sh 2-218,85.319100,52.188400,AUR,BN,nan,
Sh 2-219,74.033400,47.395100,AUR,BN,nan,
Sh 2-220,60.159900,36.617300,PER,BN,nan,
Sh 2-221,75.416700,46.348800,AUR,BN,nan,
Sh 2-222,67.541000,35.270100,PER,BN,nan,
Sh 2-223,79.299600,42.211800,AUR,BN,nan,
Sh 2-224,81.817200,42.971200,AUR,BN,nan,
Sh 2-225,81.751600,40.621600,AUR,BN,nan,
Sh 2-226,77.778400,37.992600,AUR,BN,nan,
Sh 2-227,79.972000,38.955200,AUR,BN,nan,
Sh 2-228,78.396400,37.453400,AUR,BN,nan,
Sh 2-229,79.079100,34.463400,AUR,BN,nan,
Sh 2-230,80.626500,34.131900,AUR,BN,nan,
Sh 2-231,84.831500,35.925000,AUR,BN,nan,
Sh 2-232,85.611200,36.200800,AUR,BN,nan,
Sh 2-233,84.679500,35.793100,AUR,BN,nan,
Sh 2-234,82.032400,34.435100,AUR,BN,nan,
Sh 2-235,85.255800,35.854200,AUR,BN,nan,
Sh 2-236,80.641000,33.365100,AUR,BN,nan,
Sh 2-237,82.856000,34.277200,AUR,BN,nan,
Sh 2-238,65.458300,19.537700,TAU,BN,nan,
Sh 2-239,67.822500,18.116700,TAU,BN,nan,
Sh 2-240,85.251400,28.103700,TAU,BN,nan,
Sh 2-241,91.030500,30.247800,AUR,BN,nan,
Sh 2-242,87.964100,27.010700,TAU,BN,nan,
Sh 2-243,84.843800,23.290700,TAU,BN,nan,
Sh 2-244,83.628100,21.952400,TAU,BN,nan,
Sh 2-245,60.639400,4.128600,TAU,BN,nan,
Sh 2-246,75.540000,14.095700,ORI,BN,nan,
Sh 2-247,92.126400,21.620000,GEM,BN,nan,
Sh 2-248,94.161200,22.500300,GEM,BN,nan,
Sh 2-249,95.242600,23.089800,GEM,BN,nan,
Sh 2-250,70.047200,7.362800,TAU,BN,nan,
Sh 2-251,68.207600,5.862700,TAU,BN,nan,
Sh 2-252,92.413900,20.500400,ORI,BN,nan,
Sh 2-253,96.433000,20.028100,GEM,BN,nan,
Sh 2-254,93.087100,18.043800,ORI,BN,nan,
Sh 2-255,93.286300,17.975200,ORI,BN,nan,
Sh 2-256,93.161000,17.943100,ORI,BN,nan,
Sh 2-257,93.211400,17.975900,ORI,BN,nan,
Sh 2-258,93.385800,17.924200,ORI,BN,nan,
Sh 2-259,92.905700,17.445500,ORI,BN,nan,
Sh 2-260,73.782800,5.661700,ORI,BN,nan,
Sh 2-261,92.238300,15.801900,ORI,BN,nan,
Sh 2-262,76.688500,6.167900,ORI,BN,nan,
Sh 2-263,80.436200,8.399000,ORI,BN,nan,
Sh 2-264,83.802200,9.933400,ORI,BN,nan,
Sh 2-265,79.651600,7.439800,ORI,BN,nan,
Sh 2-266,94.707700,15.277900,ORI,BN,nan,
Sh 2-267,93.972300,14.268300,ORI,BN,nan,
Sh 2-268,92.562700,13.332000,ORI,BN,nan,
Sh 2-269,93.642700,13.821500,ORI,BN,nan,
Sh 2-270,92.557400,12.815300,ORI,BN,nan,
Sh 2-271,93.727700,12.353900,ORI,BN,nan,
Sh 2-272,93.752500,12.337000,ORI,BN,nan,
Sh 2-273,100.202100,9.908000,MON,BN,nan,
Sh 2-274,112.278800,13.261900,GEM,BN,nan,
Sh 2-275,97.928700,4.929600,MON,BN,nan,
Sh 2-276,81.867200,-3.965200,ORI,BN,nan,
Sh 2-277,85.181800,-2.447100,ORI,BN,nan,
Sh 2-278,79.951000,-5.663600,ORI,BN,nan,
Sh 2-279,83.834000,-4.800900,ORI,BN,nan,
Sh 2-280,98.580600,2.539900,MON,BN,nan,
Messier 43,83.727500,-5.466600,ORI,BN,9.00,Sh 2-281
Sh 2-282,99.495700,1.514400,MON,BN,nan,
Sh 2-283,99.663000,0.712700,MON,BN,nan,
Sh 2-284,101.258400,0.230700,MON,BN,nan,
Sh 2-285,103.801500,-0.510100,MON,BN,nan,
Sh 2-286,103.638500,-4.508800,MON,BN,nan,
Sh 2-287,104.886000,-4.803900,MON,BN,nan,
Sh 2-288,107.141200,-4.308300,MON,BN,nan,
Sh 2-289,101.485800,-7.338400,MON,BN,nan,
Sh 2-290,133.546200,8.921100,CNC,BN,nan,
Sh 2-291,103.854900,-8.027700,MON,BN,nan,
Sh 2-292,106.107500,-10.449000,MON,BN,nan,
Sh 2-293,105.448800,-11.309500,CMA,BN,nan,
Sh 2-294,109.143800,-9.443800,MON,BN,nan,
Sh 2-295,105.672400,-11.461600,CMA,BN,nan,
Sh 2-296,106.450200,-11.218900,CMA,BN,nan,
Sh 2-297,106.314300,-12.334300,CMA,BN,nan,
Sh 2-298,109.658200,-13.198700,CMA,BN,nan,
Sh 2-299,112.665700,-15.292800,PUP,BN,nan,
Sh 2-300,112.764600,-15.410400,PUP,BN,nan,
Sh 2-301,107.453500,-18.478600,CMA,BN,nan,
Sh 2-302,112.924500,-16.978500,PUP,BN,nan,
Sh 2-303,103.507500,-22.425100,CMA,BN,nan,
Sh 2-304,100.860900,-24.133300,CMA,BN,nan,
Sh 2-305,112.533700,-18.525100,PUP,BN,nan,
Sh 2-306,112.653000,-19.109500,PUP,BN,nan,
Sh 2-307,113.883200,-18.753900,PUP,BN,nan,
Sh 2-308,103.540500,-23.942100,CMA,BN,nan,
Sh 2-309,113.025300,-19.429500,PUP,BN,nan,
Sh 2-310,108.264000,-24.586400,CMA,BN,nan,
Sh 2-311,118.086600,-26.441100,PUP,BN,nan,
Sh 2-312,134.790500,-25.688600,PYX,BN,nan,
Sh 2-313,193.381800,-22.859900,HYA,BN,nan,
