Name,RA,Dec,Con,OT,Mag,Other
FGC 121,16.714500,0.180880,CET,GX,16.82,Sc
FGC 331,40.395600,1.234860,CET,GX,16.67,Scd
FGC 441,55.123650,0.872460,TAU,GX,16.92,Sc
FGC 759,127.191600,1.234680,HYA,GX,17.22,Sc
FGC 856,138.163650,2.217360,HYA,GX,17.48,Sc
FGC 795,131.977200,1.628180,HYA,GX,17.45,Sc
FGC 947,147.004200,2.019830,SEX,GX,16.93,Sc
FGC 953,147.492750,5.520170,SEX,GX,17.00,Sd
FGC 974,148.982400,0.229840,SEX,GX,17.25,Sc
FGC 997,150.550500,3.053290,SEX,GX,17.36,Sd
FGC 1041,153.590850,5.069120,SEX,GX,16.55,Sc
FGC 1042,153.902850,6.347790,SEX,GX,17.21,Sd
FGC 977,149.118000,0.183990,SEX,GX,16.57,Sbc
FGC 1001,150.880650,9.701190,LEO,GX,17.86,Sc
FGC 1073,157.041750,9.012360,LEO,GX,16.68,Sc
FGC 1138,165.628350,0.876930,LEO,GX,17.02,Sc
FGC 1197,166.955100,0.744440,LEO,GX,17.23,Sc
FGC 1199,167.344200,5.044650,LEO,GX,17.71,Sd
FGC 1205,168.064350,8.628720,LEO,GX,17.14,SBc
FGC 1164,164.245050,9.819730,LEO,GX,17.05,Sc
FGC 1236,170.482800,4.536790,LEO,GX,16.98,Scd
FGC 1270,173.355900,9.983250,LEO,GX,17.33,SBc
FGC 1228,169.888950,4.144380,LEO,GX,17.56,SBd
FGC 1517,193.522350,0.175340,VIR,GX,16.92,SBcd
FGC 1475,189.228900,1.615010,VIR,GX,16.35,Sd
FGC 1534,195.127200,0.480080,VIR,GX,16.88,Sc
FGC 1420,185.738100,3.568290,VIR,GX,17.03,Sc
FGC 1556,196.558950,1.508570,VIR,GX,17.52,Scd
FGC 1561,196.866150,4.762880,VIR,GX,16.69,SBc
FGC 1584,198.848550,1.143750,VIR,GX,17.08,Scd
FGC 1585,198.964650,8.336190,VIR,GX,17.00,Sc
FGC 1590,199.289700,2.341110,VIR,GX,17.02,Sc
FGC 1600,200.193750,2.269990,VIR,GX,16.96,Scd
FGC 1615,201.357000,4.766620,VIR,GX,16.85,Sc
FGC 1653,205.192350,7.983340,BOO,GX,17.14,Sc
FGC 1724,213.042150,6.527250,VIR,GX,16.72,Sc
FGC 1739,214.438800,7.423790,BOO,GX,17.03,Scd
FGC 1832,224.273550,9.546120,BOO,GX,17.00,Sc
FGC 1836,224.388450,7.212500,VIR,GX,16.81,Sc
FGC 1806,221.869050,1.025930,VIR,GX,16.29,Sc
FGC 1787,219.916650,9.510340,BOO,GX,16.56,Sbc
FGC 1880,229.623000,7.854790,SER,GX,17.00,Sc
FGC 1894,230.952000,7.069870,SER,GX,17.23,Scd
FGC 1869,228.760950,5.927940,SER,GX,16.93,Sd
FGC 1933,235.274550,5.963030,SER,GX,16.74,Scd
FGC 1967,238.681200,4.516900,SER,GX,16.60,Sc
FGC 46A,42.405450,0.732940,CET,GX,17.03,SBcd
FGC 2294,314.392950,0.340900,AQR,GX,17.14,SBc
FGC 2417,342.009150,1.192990,AQR,GX,18.00,Sd
FGC 115A,150.358050,6.871260,LEO,GX,16.89,Sbc
FGC 124A,156.476100,6.215450,SEX,GX,16.99,Sm
FGC 157A,178.270650,4.846510,VIR,GX,16.99,SBbc
FGC 160A,179.779950,8.124330,VIR,GX,17.41,Sc
FGC 182A,196.737750,7.737550,VIR,GX,17.57,Sc
FGC 201A,214.782450,4.443280,VIR,GX,17.19,Sc
FGC 173A,190.889850,1.810260,VIR,GX,16.40,Sc
FGC 202A,214.782150,5.383730,VIR,GX,17.43,SBd
FGC 184A,197.730900,3.015260,VIR,GX,17.31,Sbc
FGC 188A,203.001900,2.181940,VIR,GX,17.12,Sc
FGC 193A,205.951200,1.372360,VIR,GX,17.60,Sm
FGC 200A,213.550500,8.539380,BOO,GX,17.31,Sc
FGC 233A,236.861100,8.244380,SER,GX,17.76,Sd
FGC 281A,349.959900,1.069640,PSC,GX,16.46,SBbc
FGC 1446,187.836000,3.124910,VIR,GX,17.16,Sd
FGC 231A,235.687200,8.114250,SER,GX,17.81,SBc
FGC 1726,213.157650,1.615630,VIR,GX,17.09,Sc
FGC 827,135.315150,4.118140,HYA,GX,16.38,Sc
FGC 876,140.055150,8.792940,CNC,GX,16.09,Scd
FGC 900,142.940700,3.728630,HYA,GX,16.60,SBc
FGC 967,148.462650,8.878150,LEO,GX,16.18,Sc
FGC 1043,153.925500,7.327920,LEO,GX,15.29,Sc
FGC 1058,155.841450,9.937500,LEO,GX,16.04,Sc
FGC 145A,167.686950,4.846480,LEO,GX,14.89,SBa
FGC 1247,171.558450,7.842050,LEO,GX,15.89,Sc
FGC 1267,173.043150,1.207330,LEO,GX,15.71,Sc
FGC 1480,189.649500,1.402430,VIR,GX,15.25,SBc
FGC 1583,198.774900,3.045160,VIR,GX,15.71,Sc
FGC 189A,203.939850,8.969200,VIR,GX,16.68,I
FGC 1698,210.190800,2.021930,VIR,GX,14.94,SBc
FGC 1706,211.032000,6.485910,VIR,GX,15.90,Sbc
FGC 1714,211.909500,9.675260,BOO,GX,15.79,Sbc
FGC 1765,218.136450,5.671230,VIR,GX,17.13,Sd
FGC 1868,228.737550,1.187910,SER,GX,16.50,Sc
FGC 1882,229.778100,9.797810,SER,GX,15.72,Sc
FGC 1935,235.498200,0.712950,SER,GX,14.53,Sc
FGC 1945,236.206200,3.956380,SER,GX,16.20,Sc
FGC 1035,153.204900,7.103790,LEO,GX,16.05,Scd
FGC 2566,0.346950,-17.277780,CET,GX,17.13,Sc
FGC 35,5.362650,-4.231280,PSC,GX,15.96,Sc
FGC 49,7.116000,-7.390480,CET,GX,15.97,Sb
FGC 56,7.488300,-11.297670,CET,GX,16.10,Sc
FGC 58,7.867500,-19.761270,CET,GX,15.69,Scd
FGC 87,11.421900,-18.332390,CET,GX,16.32,Sbc
FGC 113,14.788500,-13.764030,CET,GX,16.36,Sc
FGC 172,23.645700,-15.504390,CET,GX,15.78,Sbc
FGC 176,23.965950,-9.946210,CET,GX,16.39,Sc
FGC 181,24.787800,-10.503870,CET,GX,16.58,Sc
FGC 201,28.204200,-3.446940,CET,GX,14.17,Sc
FGC 272,34.386300,-11.518770,CET,GX,15.76,Scd
FGC 273,34.451850,-6.832310,CET,GX,15.83,Scd
FGC 286,35.983950,-6.704650,CET,GX,15.85,Sc
FGC 295,36.751200,-2.695000,CET,GX,16.41,Scd
FGC 327,39.741150,-14.320580,CET,GX,15.53,Sc
FGC 42A,40.098900,-2.728350,CET,GX,14.70,Sbc
FGC 344,41.928300,-18.840270,ERI,GX,16.29,Sd
FGC 348,42.792150,-6.706340,ERI,GX,16.13,Sc
FGC 377,45.296700,-1.932630,ERI,GX,15.78,Sc
FGC 384,46.285200,-13.005150,ERI,GX,16.23,Sc
FGC 407,49.321200,-15.055150,ERI,GX,15.99,SBcd
FGC 440,54.925950,-14.568800,ERI,GX,15.51,Sc
FGC 447,56.250900,-4.204580,ERI,GX,15.54,Sc
FGC 452,56.731050,-11.806140,ERI,GX,16.16,Sc
FGC 460,59.707950,-18.870020,ERI,GX,16.10,Sc
FGC 471,64.231350,-7.480710,ERI,GX,16.29,Sc
FGC 487,67.341000,-4.759840,ERI,GX,15.34,Sc
FGC 491,68.254350,-4.188530,ERI,GX,16.96,Scd
FGC 75A,70.107900,-2.020230,ERI,GX,14.98,SBcd
FGC 512,73.055400,-18.392860,ERI,GX,16.11,Sc
FGC 520,76.142100,-17.091600,LEP,GX,15.05,Sc
FGC 526,78.542400,-6.147970,ORI,GX,15.47,Sc
FGC 553,91.924050,-19.912240,LEP,GX,15.81,SBc
FGC 563,95.264250,-5.867030,MON,GX,15.62,Scd
FGC 724,122.968950,-18.300460,PUP,GX,15.10,Sbc
FGC 752,126.068100,-14.501710,PUP,GX,16.38,Scd
FGC 773,129.124200,-11.831130,HYA,GX,15.50,Scd
FGC 102A,130.344000,-20.263260,PYX,GX,15.71,Sc
FGC 794,131.820750,-20.035630,PYX,GX,14.08,Sbc
FGC 801,132.607200,-19.529780,PYX,GX,16.18,Sc
FGC 839,136.654650,-6.568650,HYA,GX,15.49,Scd
FGC 866,138.996000,-18.925590,HYA,GX,16.11,Sd
FGC 904,142.974300,-16.679430,HYA,GX,16.32,Scd
FGC 903,142.999200,-8.732260,HYA,GX,15.80,Sc
FGC 957,147.862950,-1.749170,SEX,GX,16.73,Scd
FGC 982,149.672550,-3.072830,SEX,GX,15.76,Sc
FGC 114A,149.926650,-3.107830,SEX,GX,17.16,
FGC 998,150.650400,-6.013570,SEX,GX,14.63,Scd
FGC 1016,151.562400,-16.025190,HYA,GX,15.18,SBc
FGC 1025,152.440350,-20.658610,HYA,GX,16.74,Scd
FGC 1061,156.031800,-5.631750,SEX,GX,15.22,Sc
FGC 1068,156.622350,-21.316070,HYA,GX,16.48,Scd
FGC 1086,157.738800,-3.785340,SEX,GX,16.07,Sc
FGC 1118,160.195650,-9.011130,SEX,GX,15.94,Sc
FGC 1126,160.702200,-20.696390,HYA,GX,15.87,Scd
FGC 1135,161.969550,-18.563920,HYA,GX,17.70,Scd
FGC 1142,162.846300,-10.133490,CRT,GX,15.51,S0-a
FGC 1166,164.327100,-20.119320,CRT,GX,17.14,Sc
FGC 1177,164.909100,-15.526340,CRT,GX,15.15,Sc
FGC 1275,173.583900,-6.389790,LEO,GX,14.91,Sc
FGC 1286,174.497700,-17.233600,CRT,GX,15.05,Sc
FGC 1296,175.805250,-12.764710,CRT,GX,15.49,Sc
FGC 1330,178.808100,-6.455640,VIR,GX,16.64,Scd
FGC 1338,179.419050,-21.679190,CRV,GX,16.54,Sbc
FGC 1342,179.545800,-21.808380,CRV,GX,15.56,Sbc
FGC 1417,185.197950,-6.971730,VIR,GX,15.31,Sc
FGC 1419,185.712750,-16.290410,CRV,GX,15.39,Scd
FGC 1476,189.310950,-19.517890,CRV,GX,16.95,Scd
FGC 1477,189.436650,-20.571750,CRV,GX,16.92,Sc
FGC 1511,192.862050,-17.802600,CRV,GX,16.84,Sc
FGC 1512,192.870300,-21.912640,CRV,GX,16.83,Sd
FGC 177A,193.523850,-16.083730,CRV,GX,15.24,Sc
FGC 1520,193.655700,-11.606970,VIR,GX,15.56,Sbc
FGC 1538,195.480750,-6.926140,VIR,GX,15.26,Sc
FGC 1586,199.174050,-19.448410,VIR,GX,16.14,Sbc
FGC 1588,199.275600,-16.252180,VIR,GX,14.22,Sc
FGC 1609,201.040050,-17.902000,VIR,GX,16.66,Scd
FGC 1619,201.808050,-20.457180,VIR,GX,17.15,Sc
FGC 1623,202.084500,-11.784380,VIR,GX,15.27,Sc
FGC 1662,206.155650,-20.098980,VIR,GX,16.27,Sc
FGC 1673,207.571350,-20.277530,VIR,GX,17.10,Sd
FGC 1716,212.243100,-19.993550,VIR,GX,16.32,Sc
FGC 1789,220.098600,-21.090970,LIB,GX,16.70,Sc
FGC 1805,221.888850,-19.329900,LIB,GX,15.53,Sc
FGC 1808,221.976900,-19.130350,LIB,GX,15.85,SBc
FGC 1837,224.510700,-19.389690,LIB,GX,15.61,SBcd
FGC 1876,229.369350,-2.997980,SER,GX,16.35,Sc
FGC 2097,255.238500,-1.845500,OPH,GX,16.42,Sc
FGC 2293,314.042400,-18.864340,CAP,GX,17.05,Sc
FGC 2301,315.652950,-13.797940,AQR,GX,15.32,Sc
FGC 2347,328.140150,-10.654910,CAP,GX,15.90,Scd
FGC 2348,328.208850,-10.510940,CAP,GX,16.04,Sc
FGC 2362,331.596300,-15.416190,AQR,GX,15.76,Sc
FGC 2397,339.055200,-13.090900,AQR,GX,15.92,Sc
FGC 2416,341.599350,-14.177840,AQR,GX,15.18,Scd
FGC 2426,342.758250,-20.267240,AQR,GX,14.85,Sd
FGC 2454,345.846000,-19.504100,AQR,GX,15.79,Sc
FGC 2464,347.901000,-15.476000,AQR,GX,15.70,Scd
FGC 2510,353.183100,-1.783490,PSC,GX,15.77,Sc
FGC 2514,353.370000,-1.983670,PSC,GX,15.02,Sab
FGC 2564,359.896650,-2.499510,PSC,GX,15.52,Sc
FGC 111A,144.339300,-4.924000,HYA,GX,15.61,S0-a
FGC 1057,155.428950,-4.608360,SEX,GX,16.39,Sbc
FGC 1119,160.218300,-8.938940,SEX,GX,16.47,Sc
FGC 2,1.081200,-6.193280,PSC,GX,17.17,Sc
FGC 13,2.352000,-1.751510,PSC,GX,17.16,Sc
FGC 19,2.833950,-13.971880,CET,GX,16.87,Sc
FGC 38,5.617650,-10.698430,CET,GX,17.42,Scd
FGC 47,6.794100,-10.322270,CET,GX,16.44,Sc
FGC 48,6.999600,-7.567400,CET,GX,16.67,Sc
FGC 54,7.431900,-10.270680,CET,GX,16.37,Sc
FGC 9,2.190000,-4.632500,PSC,GX,17.28,Sc
FGC 75,10.234050,-1.865320,CET,GX,16.61,Sc
FGC 80,10.443300,-2.341220,CET,GX,16.82,Sc
FGC 81,10.530000,-1.500000,CET,GX,17.33,Sd
FGC 83,10.584600,-15.989430,CET,GX,16.45,Scd
FGC 103,13.314300,-8.737800,CET,GX,17.52,Scd
FGC 73,10.180050,-13.043010,CET,GX,16.84,Sd
FGC 120,16.212900,-12.342070,CET,GX,16.34,Sc
FGC 118,15.820950,-11.656040,CET,GX,16.82,Sc
FGC 127,17.256000,-12.350340,CET,GX,16.65,Sc
FGC 132,18.067950,-16.946750,CET,GX,17.17,Sd
FGC 151,20.055000,-2.523060,CET,GX,17.56,Sc
FGC 152,20.096850,-12.529480,CET,GX,17.08,Sc
FGC 117,15.723150,-9.868080,CET,GX,16.40,Sc
FGC 109,13.768650,-12.986530,CET,GX,17.24,Sc
FGC 166,21.467850,-12.213990,CET,GX,16.80,Sc
FGC 168,21.762000,-13.707400,CET,GX,16.90,Sc
FGC 169,21.880500,-10.396450,CET,GX,17.60,Scd
FGC 174,23.806950,-15.230840,CET,GX,17.22,Sc
FGC 173,23.714700,-3.050740,CET,GX,16.46,Scd
FGC 186,25.258800,-9.339660,CET,GX,16.43,Sc
FGC 190,26.020200,-7.494000,CET,GX,17.12,Sc
FGC 204,28.314150,-7.597250,CET,GX,16.95,Sc
FGC 158,20.872800,-13.783080,CET,GX,16.55,Sc
FGC 160,20.940900,-14.474470,CET,GX,16.45,Sc
FGC 165,21.330000,-12.037370,CET,GX,16.71,Sc
FGC 232,30.805650,-8.582370,CET,GX,16.73,Sc
FGC 388,47.094000,-13.365690,ERI,GX,16.89,Scd
FGC 262,33.517950,-13.811610,CET,GX,16.50,Sc
FGC 268,33.897600,-8.065310,CET,GX,17.51,Sc
FGC 207,28.649100,-3.678760,CET,GX,17.04,Sc
FGC 214,29.036250,-11.783690,CET,GX,16.96,Sc
FGC 294,36.752850,-3.010090,CET,GX,17.63,Sc
FGC 298,37.053750,-2.517340,CET,GX,17.05,Scd
FGC 300,37.245150,-5.389680,CET,GX,16.72,Sc
FGC 302,37.323450,-1.620480,CET,GX,17.00,Sc
FGC 306,37.606200,-16.586940,CET,GX,16.69,Scd
FGC 308,37.831350,-17.248350,CET,GX,16.96,Sc
FGC 318,38.979150,-4.225770,CET,GX,16.60,Sd
FGC 323,39.274650,-13.588810,CET,GX,15.78,Sc
FGC 274,34.477200,-3.392480,CET,GX,16.82,Sc
FGC 357,43.498950,-14.248150,ERI,GX,17.05,Sc
FGC 367,44.558400,-4.497800,ERI,GX,16.85,Sc
FGC 369,44.819100,-14.846150,ERI,GX,16.50,Sc
FGC 381,46.157850,-6.952720,ERI,GX,16.39,Sc
FGC 382,46.175100,-12.618370,ERI,GX,16.40,Scd
FGC 397,48.163200,-8.703570,ERI,GX,16.18,Sc
FGC 398,48.329550,-12.378890,ERI,GX,16.50,Sc
FGC 336,40.768650,-12.094390,CET,GX,17.04,Sd
FGC 434,53.442150,-9.826390,ERI,GX,17.24,Scd
FGC 438,54.710400,-4.792880,ERI,GX,16.18,Sc
FGC 448,56.255100,-4.276820,ERI,GX,16.07,Sd
FGC 449,56.354100,-13.335060,ERI,GX,17.07,Scd
FGC 401,48.740250,-12.383910,ERI,GX,17.27,Sc
FGC 408,49.462950,-17.230000,ERI,GX,16.70,Sd
FGC 468,62.170650,-10.671880,ERI,GX,16.74,Sd
FGC 472,64.267200,-3.383750,ERI,GX,17.30,Scd
FGC 476,64.625100,-14.990260,ERI,GX,15.53,Sc
FGC 477,64.629150,-14.980840,ERI,GX,17.40,Scd
FGC 478,65.055750,-6.791600,ERI,GX,16.64,Sc
FGC 480,65.684850,-7.111460,ERI,GX,17.52,Scd
FGC 481,65.791650,-7.214800,ERI,GX,15.90,Sc
FGC 484,66.389400,-9.050430,ERI,GX,16.39,Sc
FGC 486,67.247850,-9.113290,ERI,GX,16.49,Sc
FGC 488,67.332600,-14.732450,ERI,GX,16.35,Sc
FGC 494,68.841300,-8.938730,ERI,GX,16.89,Scd
FGC 495,69.380550,-3.104000,ERI,GX,16.30,Sc
FGC 499,70.911450,-12.050110,ERI,GX,16.73,Sc
FGC 500,71.072550,-4.040500,ERI,GX,17.00,Sc
FGC 521,76.254300,-19.030330,LEP,GX,17.41,Sc
FGC 514,73.299000,-10.599440,ERI,GX,16.38,Sc
FGC 516,74.134950,-12.402240,ERI,GX,16.12,Sc
FGC 519,75.697200,-2.284870,ORI,GX,16.23,Scd
FGC 517,74.401800,-11.826070,ERI,GX,17.04,Sc
FGC 525,78.246900,-5.142080,ORI,GX,16.09,Sc
FGC 532,80.164350,-15.946310,LEP,GX,16.80,Scd
FGC 544,87.176400,-12.504520,LEP,GX,17.20,Scd
FGC 546,87.784050,-15.915000,LEP,GX,16.62,Sc
FGC 502,71.449500,-8.639750,ERI,GX,16.90,Sc
FGC 504,71.671650,-3.441970,ORI,GX,16.91,Sbc
FGC 508,72.550200,-20.419850,ERI,GX,16.70,Sc
FGC 742,124.428750,-6.476370,HYA,GX,17.42,Sc
FGC 775,129.476850,-4.377460,HYA,GX,16.35,Sc
FGC 787,130.898700,-1.827840,HYA,GX,17.97,Scd
FGC 761,127.380300,-19.888250,PYX,GX,17.00,Sd
FGC 770,128.562000,-6.604280,HYA,GX,16.42,Sc
FGC 838,136.529250,-20.785780,PYX,GX,16.89,Sc
FGC 802,133.012650,-5.242100,HYA,GX,16.34,Sc
FGC 821,134.811300,-4.880490,HYA,GX,17.23,Sd
FGC 898,142.224000,-12.550500,HYA,GX,16.27,Sc
FGC 896,141.968100,-8.251100,HYA,GX,17.07,Sc
FGC 906,143.092950,-5.935970,HYA,GX,17.39,Scd
FGC 899,142.545600,-3.753620,HYA,GX,16.23,Sc
FGC 864,138.883500,-5.286440,HYA,GX,16.59,Sc
FGC 884,140.704950,-7.540300,HYA,GX,16.50,Sc
FGC 868,139.244400,-6.375670,HYA,GX,16.86,Sc
FGC 889,141.240900,-13.204600,HYA,GX,16.45,Sc
FGC 949,146.988000,-14.954540,HYA,GX,17.20,Sc
FGC 951,147.220350,-3.701310,SEX,GX,16.73,Sd
FGC 956,147.847500,-4.933530,SEX,GX,16.79,Sc
FGC 964,148.298100,-6.481320,SEX,GX,16.32,Scd
FGC 946,146.934150,-8.432210,SEX,GX,16.24,Sc
FGC 936,146.263200,-4.496660,SEX,GX,17.36,Sc
FGC 940,146.709300,-6.604990,SEX,GX,16.61,Sd
FGC 989,150.191700,-5.332990,SEX,GX,16.66,Sc
FGC 994,150.348300,-7.423840,SEX,GX,16.29,Scd
FGC 1011,151.295100,-12.342870,HYA,GX,17.10,Sc
FGC 1009,151.258350,-6.526370,SEX,GX,15.70,Sc
FGC 1013,151.351950,-2.454580,SEX,GX,16.56,Sc
FGC 973,148.820700,-15.820950,HYA,GX,17.30,Scd
FGC 1020,152.058900,-13.460950,HYA,GX,16.85,Sc
FGC 975,148.966350,-14.531490,HYA,GX,16.59,Sc
FGC 1053,155.070300,-15.153810,HYA,GX,17.30,Scd
FGC 1077,157.282950,-4.927600,SEX,GX,16.66,Sc
FGC 1027,152.767350,-6.813810,SEX,GX,17.07,Scd
FGC 1029,152.833650,-4.011990,SEX,GX,17.02,Sc
FGC 1039,153.407550,-8.075120,SEX,GX,17.38,Sc
FGC 1090,157.925400,-16.851840,HYA,GX,16.72,Sc
FGC 1099,158.584950,-11.304720,SEX,GX,17.05,Sc
FGC 1156,163.650750,-15.839490,CRT,GX,16.05,Sc
FGC 1163,164.131050,-4.125640,LEO,GX,16.54,Sc
FGC 1175,164.722650,-9.566370,CRT,GX,16.24,Sc
FGC 1173,164.631000,-4.470520,LEO,GX,16.75,Scd
FGC 1176,164.890650,-6.279710,LEO,GX,16.68,Sc
FGC 1188,165.806550,-4.543090,LEO,GX,16.82,Sc
FGC 1153,163.455150,-11.581500,CRT,GX,16.60,Sc
FGC 1217,168.747450,-13.767990,CRT,GX,16.25,Sc
FGC 1224,169.552950,-8.516790,CRT,GX,16.29,Sc
FGC 1193,166.358100,-10.059320,CRT,GX,17.06,Scd
FGC 1206,168.094350,-17.935670,CRT,GX,17.50,Scd
FGC 1214,168.560400,-14.689320,CRT,GX,16.55,Sc
FGC 1216,168.638700,-13.796940,CRT,GX,16.85,Sc
FGC 1263,172.743300,-4.085180,LEO,GX,17.09,Scd
FGC 1258,172.404150,-13.496880,CRT,GX,15.96,Sc
FGC 1251,171.847500,-15.779750,CRT,GX,16.91,Scd
FGC 1324,178.441200,-8.016440,CRT,GX,16.74,Sd
FGC 1327,178.668000,-16.103570,CRT,GX,15.94,Sc
FGC 1328,178.699650,-6.279280,VIR,GX,17.29,Sc
FGC 1329,178.786200,-8.033490,CRT,GX,16.69,Sd
FGC 1337,179.373300,-3.889140,VIR,GX,16.93,Sc
FGC 1344,179.770500,-12.605560,CRV,GX,16.07,Sc
FGC 1288,174.926700,-12.181310,CRT,GX,17.55,Sc
FGC 1311,177.152400,-1.345870,VIR,GX,17.74,Sc
FGC 1377,182.542200,-19.197810,CRV,GX,16.96,Sc
FGC 1408,184.743900,-14.850500,CRV,GX,16.16,Sc
FGC 1409,184.759950,-15.960910,CRV,GX,17.41,Sc
FGC 1365,181.601700,-7.824420,VIR,GX,16.40,Sc
FGC 1370,181.925700,-16.849860,CRV,GX,16.65,Scd
FGC 1468,189.082500,-9.713710,VIR,GX,16.50,Sc
FGC 1458,188.413500,-6.357170,VIR,GX,16.90,Sc
FGC 1459,188.414250,-6.223900,VIR,GX,16.62,Sd
FGC 1483,189.952800,-17.539240,CRV,GX,16.71,Scd
FGC 1487,190.439400,-9.151180,VIR,GX,17.18,Sc
FGC 1484,190.352100,-8.614640,VIR,GX,16.50,Sc
FGC 1445,187.804350,-12.042780,CRV,GX,17.57,Sd
FGC 1448,187.943400,-4.110280,VIR,GX,16.41,Sc
FGC 1515,193.416000,-12.054690,CRV,GX,16.27,Sc
FGC 1519,193.600350,-10.212130,VIR,GX,16.30,Sd
FGC 1493,190.850250,-9.698500,VIR,GX,16.08,Sc
FGC 1550,196.189800,-16.904400,VIR,GX,16.68,Scd
FGC 1494,190.879800,-14.337870,CRV,GX,17.25,Sc
FGC 1509,192.771600,-8.439780,VIR,GX,15.99,Sc
FGC 1563,197.058600,-16.239540,VIR,GX,16.55,Sd
FGC 1572,197.811450,-20.374680,VIR,GX,16.40,Sc
FGC 1629,202.900200,-11.410190,VIR,GX,16.79,Scd
FGC 1633,203.509950,-11.109310,VIR,GX,16.39,Sd
FGC 1658,205.501050,-12.249220,VIR,GX,16.51,Sc
FGC 1699,210.244800,-16.616580,VIR,GX,16.48,Sc
FGC 1712,211.588950,-5.720070,VIR,GX,15.84,Sc
FGC 1719,212.853600,-11.143050,VIR,GX,16.62,Sc
FGC 1671,207.215850,-7.499930,VIR,GX,15.77,Sc
FGC 1697,210.179550,-12.369680,VIR,GX,16.91,Sc
FGC 1741,214.639950,-5.153240,VIR,GX,16.05,Scd
FGC 1758,217.529700,-6.428610,VIR,GX,15.81,Sc
FGC 1753,216.126450,-14.276720,LIB,GX,16.34,Sc
FGC 1760,217.816500,-18.428800,LIB,GX,16.68,Sc
FGC 1727,213.300000,-7.446610,VIR,GX,17.86,Sd
FGC 1723,212.958900,-6.966590,VIR,GX,16.25,Sc
FGC 1728,213.303150,-6.491290,VIR,GX,17.12,Scd
FGC 1793,220.300500,-17.646130,LIB,GX,16.70,Sc
FGC 1786,219.799500,-3.897850,VIR,GX,17.30,Sc
FGC 1850,226.161900,-18.226580,LIB,GX,16.90,Scd
FGC 1857,227.183100,-6.022860,LIB,GX,16.82,Sc
FGC 1870,228.925950,-10.463880,LIB,GX,17.40,Scd
FGC 1834,224.340150,-6.504540,LIB,GX,17.30,Sc
FGC 1839,224.815050,-13.274320,LIB,GX,16.80,Sd
FGC 1845,225.730800,-13.329550,LIB,GX,16.36,Sd
FGC 1899,231.694950,-13.966390,LIB,GX,17.02,Scd
FGC 1911,233.542650,-9.525300,LIB,GX,17.32,Sd
FGC 1878,229.567500,-0.444880,SER,GX,16.95,Sc
FGC 1936,235.570200,-9.619250,LIB,GX,16.90,Scd
FGC 1939,235.749750,-13.956490,LIB,GX,16.74,Scd
FGC 1944,236.173200,-0.253670,SER,GX,16.97,Sc
FGC 1950,236.690700,-7.251990,LIB,GX,17.23,Sc
FGC 1999,242.719800,-0.005440,SER,GX,18.01,Sc
FGC 1979,240.887250,-3.658480,OPH,GX,17.12,Sc
FGC 2079,253.485750,-4.585090,OPH,GX,16.40,Scd
FGC 2268,306.140850,-14.967810,CAP,GX,17.37,Sc
FGC 2259,294.302400,-14.565150,SGR,GX,17.02,Sc
FGC 2264,297.442500,-10.774350,AQL,GX,17.43,Scd
FGC 2377,333.823200,-13.419840,AQR,GX,16.39,Sc
FGC 2266,304.371150,-10.847360,CAP,GX,16.32,Sc
FGC 2269,307.476900,-1.791820,AQL,GX,16.57,Sd
FGC 2270,307.569600,-11.408760,CAP,GX,16.91,Sc
FGC 2272,307.918200,-6.672980,AQL,GX,17.77,Scd
FGC 2317,319.907400,-18.881190,CAP,GX,17.32,Sc
FGC 2286,310.679850,-2.767100,AQR,GX,16.11,Scd
FGC 2320,320.628900,-20.201560,CAP,GX,17.21,Scd
FGC 2288,312.160200,-17.241700,CAP,GX,16.42,Scd
FGC 2275,308.188200,-11.566950,CAP,GX,16.80,Sc
FGC 2300,315.557700,-17.397510,CAP,GX,17.34,Sc
FGC 2299,315.314550,-17.133610,CAP,GX,16.39,Sd
FGC 2304,316.171200,-14.890840,CAP,GX,16.40,Sc
FGC 2305,316.439850,-12.671390,AQR,GX,16.50,Sbc
FGC 2307,316.513650,-15.109940,CAP,GX,17.70,Scd
FGC 2306,316.441050,-8.029300,AQR,GX,16.98,Sc
FGC 2308,316.834650,-13.840350,AQR,GX,16.45,Sc
FGC 2311,316.954950,-5.352440,AQR,GX,17.10,Sc
FGC 2280,309.447750,-3.185300,AQL,GX,16.02,Sc
FGC 2319,319.998750,-6.532910,AQR,GX,17.42,Sc
FGC 2285,310.611450,-4.001410,AQR,GX,17.38,Scd
FGC 2287,311.061300,-15.634060,CAP,GX,16.74,Sc
FGC 2289,312.426300,-14.483530,AQR,GX,16.87,Scd
FGC 2277,308.758500,-7.618420,AQL,GX,16.55,Scd
FGC 2298,314.869350,-1.274480,AQR,GX,16.55,Sc
FGC 2284,310.565100,-4.106040,AQR,GX,17.64,Scd
FGC 2332,324.911100,-20.240690,CAP,GX,16.71,Sc
FGC 2336,325.470150,-10.733530,CAP,GX,16.92,Sc
FGC 2340,326.440200,-6.516740,AQR,GX,16.47,Sc
FGC 2338,326.097900,-7.196210,AQR,GX,15.93,Sc
FGC 2341,326.926350,-12.353510,CAP,GX,17.66,Sd
FGC 2344,327.849150,-13.300130,CAP,GX,17.45,Sd
FGC 2352,329.257950,-3.582960,AQR,GX,16.68,Sc
FGC 2359,330.970200,-16.845740,AQR,GX,17.12,Sc
